"x","y","L1","L2","L3"
287707.770772571,8664197.51547442,65,35,40
287707.830626522,8664197.51547442,54,37,46
287707.890480474,8664197.51547442,63,35,47
287707.950334426,8664197.51547442,82,24,39
287708.010188377,8664197.51547442,64,27,31
287708.070042329,8664197.51547442,49,27,24
287708.12989628,8664197.51547442,65,15,21
287708.189750232,8664197.51547442,61,19,35
287708.249604184,8664197.51547442,79,8,36
287708.309458135,8664197.51547442,93,22,30
287708.369312087,8664197.51547442,101,27,52
287708.429166039,8664197.51547442,117,28,65
287708.48901999,8664197.51547442,117,41,60
287708.548873942,8664197.51547442,120,49,66
287708.608727893,8664197.51547442,88,75,59
287708.668581845,8664197.51547442,94,44,79
287708.728435797,8664197.51547442,87,40,54
287708.788289748,8664197.51547442,68,36,43
287708.8481437,8664197.51547442,69,19,45
287708.907997651,8664197.51547442,52,29,34
287708.967851603,8664197.51547442,52,29,34
287709.027705555,8664197.51547442,69,26,24
287709.087559506,8664197.51547442,75,26,36
287709.147413458,8664197.51547442,92,24,45
287709.20726741,8664197.51547442,101,31,56
287709.267121361,8664197.51547442,102,42,63
287709.326975313,8664197.51547442,117,29,85
287709.386829264,8664197.51547442,110,41,62
287709.446683216,8664197.51547442,108,34,74
287709.506537168,8664197.51547442,107,35,62
287709.566391119,8664197.51547442,113,27,58
287709.626245071,8664197.51547442,103,23,57
287709.686099023,8664197.51547442,91,23,54
287709.745952974,8664197.51547442,102,16,47
287709.805806926,8664197.51547442,92,23,51
287709.865660877,8664197.51547442,98,21,57
287709.925514829,8664197.51547442,106,22,54
287709.985368781,8664197.51547442,112,24,52
287710.045222732,8664197.51547442,115,28,53
287710.105076684,8664197.51547442,121,27,61
287710.164930636,8664197.51547442,132,26,61
287710.224784587,8664197.51547442,135,27,63
287710.284638539,8664197.51547442,138,18,70
287710.34449249,8664197.51547442,124,25,71
287710.404346442,8664197.51547442,105,32,66
287710.464200394,8664197.51547442,109,20,67
287710.524054345,8664197.51547442,102,12,67
287710.583908297,8664197.51547442,84,23,57
287710.643762249,8664197.51547442,86,23,56
287710.7036162,8664197.51547442,88,24,54
287710.763470152,8664197.51547442,105,20,48
287710.823324103,8664197.51547442,116,16,48
287710.883178055,8664197.51547442,97,21,56
287710.943032007,8664197.51547442,82,30,47
287711.002885958,8664197.51547442,95,32,29
287711.06273991,8664197.51547442,94,32,51
287711.122593862,8664197.51547442,86,41,56
287711.182447813,8664197.51547442,95,29,65
287711.242301765,8664197.51547442,79,35,51
287711.302155716,8664197.51547442,85,22,45
287711.362009668,8664197.51547442,91,7,49
287711.42186362,8664197.51547442,80,19,42
287711.481717571,8664197.51547442,86,20,43
287711.541571523,8664197.51547442,97,14,49
287711.601425475,8664197.51547442,95,12,54
287711.661279426,8664197.51547442,86,22,55
287711.721133378,8664197.51547442,102,24,51
287711.780987329,8664197.51547442,115,21,67
287711.840841281,8664197.51547442,111,29,60
287711.900695233,8664197.51547442,112,23,68
287711.960549184,8664197.51547442,108,30,49
287712.020403136,8664197.51547442,98,33,53
287712.080257087,8664197.51547442,103,32,54
287712.140111039,8664197.51547442,107,33,55
287712.199964991,8664197.51547442,98,37,60
287712.259818942,8664197.51547442,101,25,63
287712.319672894,8664197.51547442,84,28,57
287712.379526846,8664197.51547442,70,28,49
287712.439380797,8664197.51547442,69,26,36
287712.499234749,8664197.51547442,57,24,47
287712.5590887,8664197.51547442,69,22,36
287712.618942652,8664197.51547442,68,25,50
287712.678796604,8664197.51547442,68,34,43
287712.738650555,8664197.51547442,75,36,39
287712.798504507,8664197.51547442,67,44,37
287712.858358458,8664197.51547442,63,41,38
287712.91821241,8664197.51547442,62,38,39
287712.978066362,8664197.51547442,59,38,39
287713.037920313,8664197.51547442,62,36,37
287713.097774265,8664197.51547442,62,37,35
287713.157628217,8664197.51547442,55,41,35
287713.217482168,8664197.51547442,56,36,36
287713.27733612,8664197.51547442,55,31,40
287713.337190071,8664197.51547442,51,32,41
287713.397044023,8664197.51547442,46,37,37
287713.456897975,8664197.51547442,48,31,38
287713.516751926,8664197.51547442,48,28,32
287713.576605878,8664197.51547442,45,27,33
287713.63645983,8664197.51547442,53,21,37
287705.376614506,8664197.45562048,65,60,44
287705.436468457,8664197.45562048,72,60,43
287705.496322409,8664197.45562048,64,63,45
287705.556176361,8664197.45562048,66,54,50
287705.616030312,8664197.45562048,60,55,36
287705.675884264,8664197.45562048,53,44,47
287705.735738216,8664197.45562048,54,39,35
287705.795592167,8664197.45562048,48,44,22
287705.855446119,8664197.45562048,54,39,24
287705.91530007,8664197.45562048,55,36,35
287705.975154022,8664197.45562048,58,39,32
287706.035007974,8664197.45562048,59,37,44
287706.094861925,8664197.45562048,57,43,38
287706.154715877,8664197.45562048,62,38,39
287706.214569829,8664197.45562048,57,35,44
287706.27442378,8664197.45562048,62,39,38
287706.334277732,8664197.45562048,63,43,34
287706.394131683,8664197.45562048,68,38,40
287706.453985635,8664197.45562048,87,29,44
287706.513839587,8664197.45562048,98,31,46
287706.573693538,8664197.45562048,105,34,50
287706.63354749,8664197.45562048,116,30,63
287706.693401442,8664197.45562048,98,40,63
287706.753255393,8664197.45562048,102,41,61
287706.813109345,8664197.45562048,97,45,60
287706.872963296,8664197.45562048,98,38,66
287706.932817248,8664197.45562048,90,43,48
287706.9926712,8664197.45562048,86,33,58
287707.052525151,8664197.45562048,79,33,44
287707.112379103,8664197.45562048,67,35,43
287707.172233055,8664197.45562048,58,36,41
287707.232087006,8664197.45562048,51,38,37
287707.291940958,8664197.45562048,51,33,39
287707.351794909,8664197.45562048,50,33,39
287707.411648861,8664197.45562048,64,28,35
287707.471502813,8664197.45562048,73,26,38
287707.531356764,8664197.45562048,75,26,45
287707.591210716,8664197.45562048,80,28,43
287707.651064668,8664197.45562048,74,29,53
287707.710918619,8664197.45562048,68,34,41
287707.770772571,8664197.45562048,63,33,42
287707.830626522,8664197.45562048,60,30,42
287707.890480474,8664197.45562048,68,25,40
287707.950334426,8664197.45562048,76,20,38
287708.010188377,8664197.45562048,59,27,31
287708.070042329,8664197.45562048,51,23,25
287708.12989628,8664197.45562048,60,7,34
287708.189750232,8664197.45562048,52,15,32
287708.249604184,8664197.45562048,62,20,20
287708.309458135,8664197.45562048,77,23,37
287708.369312087,8664197.45562048,91,26,53
287708.429166039,8664197.45562048,108,28,65
287708.48901999,8664197.45562048,119,40,56
287708.548873942,8664197.45562048,136,40,61
287708.608727893,8664197.45562048,107,53,77
287708.668581845,8664197.45562048,108,37,78
287708.728435797,8664197.45562048,85,46,52
287708.788289748,8664197.45562048,75,36,43
287708.8481437,8664197.45562048,75,20,42
287708.907997651,8664197.45562048,64,23,29
287708.967851603,8664197.45562048,76,10,36
287709.027705555,8664197.45562048,76,10,36
287709.087559506,8664197.45562048,75,18,31
287709.147413458,8664197.45562048,99,8,51
287709.20726741,8664197.45562048,109,26,45
287709.267121361,8664197.45562048,103,33,76
287709.326975313,8664197.45562048,117,34,69
287709.386829264,8664197.45562048,114,39,67
287709.446683216,8664197.45562048,121,33,67
287709.506537168,8664197.45562048,118,29,69
287709.566391119,8664197.45562048,120,26,61
287709.626245071,8664197.45562048,107,22,66
287709.686099023,8664197.45562048,98,22,55
287709.745952974,8664197.45562048,89,15,65
287709.805806926,8664197.45562048,78,23,59
287709.865660877,8664197.45562048,86,22,57
287709.925514829,8664197.45562048,94,23,55
287709.985368781,8664197.45562048,97,23,58
287710.045222732,8664197.45562048,100,25,60
287710.105076684,8664197.45562048,109,24,65
287710.164930636,8664197.45562048,120,20,72
287710.224784587,8664197.45562048,127,20,73
287710.284638539,8664197.45562048,128,19,76
287710.34449249,8664197.45562048,116,32,60
287710.404346442,8664197.45562048,109,33,56
287710.464200394,8664197.45562048,98,36,54
287710.524054345,8664197.45562048,95,25,60
287710.583908297,8664197.45562048,89,25,43
287710.643762249,8664197.45562048,76,26,43
287710.7036162,8664197.45562048,94,19,34
287710.763470152,8664197.45562048,82,25,30
287710.823324103,8664197.45562048,85,30,39
287710.883178055,8664197.45562048,96,19,65
287710.943032007,8664197.45562048,94,26,59
287711.002885958,8664197.45562048,97,25,57
287711.06273991,8664197.45562048,103,22,60
287711.122593862,8664197.45562048,101,30,58
287711.182447813,8664197.45562048,91,41,58
287711.242301765,8664197.45562048,102,29,59
287711.302155716,8664197.45562048,98,31,43
287711.362009668,8664197.45562048,94,24,45
287711.42186362,8664197.45562048,94,16,46
287711.481717571,8664197.45562048,83,21,49
287711.541571523,8664197.45562048,95,20,47
287711.601425475,8664197.45562048,106,19,46
287711.661279426,8664197.45562048,95,24,52
287711.721133378,8664197.45562048,85,30,55
287711.780987329,8664197.45562048,101,34,54
287711.840841281,8664197.45562048,114,19,74
287711.900695233,8664197.45562048,117,23,60
287711.960549184,8664197.45562048,118,22,62
287712.020403136,8664197.45562048,113,25,58
287712.080257087,8664197.45562048,117,18,58
287712.140111039,8664197.45562048,113,25,54
287712.199964991,8664197.45562048,101,33,60
287712.259818942,8664197.45562048,94,35,57
287712.319672894,8664197.45562048,76,35,62
287712.379526846,8664197.45562048,67,31,52
287712.439380797,8664197.45562048,66,26,38
287712.499234749,8664197.45562048,52,30,39
287712.5590887,8664197.45562048,68,27,31
287712.618942652,8664197.45562048,74,26,46
287712.678796604,8664197.45562048,74,34,43
287712.738650555,8664197.45562048,78,37,38
287712.798504507,8664197.45562048,63,47,37
287712.858358458,8664197.45562048,61,39,45
287712.91821241,8664197.45562048,65,31,47
287712.978066362,8664197.45562048,62,34,44
287713.037920313,8664197.45562048,59,37,43
287713.097774265,8664197.45562048,57,39,42
287713.157628217,8664197.45562048,51,45,34
287713.217482168,8664197.45562048,54,39,33
287713.27733612,8664197.45562048,55,32,36
287713.337190071,8664197.45562048,49,36,35
287713.397044023,8664197.45562048,47,38,33
287713.456897975,8664197.45562048,55,30,31
287713.516751926,8664197.45562048,54,23,31
287713.576605878,8664197.45562048,48,23,33
287713.63645983,8664197.45562048,57,16,36
287705.376614506,8664197.39576653,64,61,42
287705.436468457,8664197.39576653,64,57,61
287705.496322409,8664197.39576653,61,69,40
287705.556176361,8664197.39576653,69,53,51
287705.616030312,8664197.39576653,61,53,39
287705.675884264,8664197.39576653,53,43,45
287705.735738216,8664197.39576653,56,36,35
287705.795592167,8664197.39576653,49,41,26
287705.855446119,8664197.39576653,52,40,24
287705.91530007,8664197.39576653,55,38,28
287705.975154022,8664197.39576653,61,35,31
287706.035007974,8664197.39576653,65,37,31
287706.094861925,8664197.39576653,54,42,35
287706.154715877,8664197.39576653,48,40,41
287706.214569829,8664197.39576653,54,37,39
287706.27442378,8664197.39576653,60,36,36
287706.334277732,8664197.39576653,58,36,39
287706.394131683,8664197.39576653,55,39,42
287706.453985635,8664197.39576653,65,35,46
287706.513839587,8664197.39576653,71,40,46
287706.573693538,8664197.39576653,85,42,44
287706.63354749,8664197.39576653,99,32,68
287706.693401442,8664197.39576653,100,29,48
287706.753255393,8664197.39576653,102,27,54
287706.813109345,8664197.39576653,103,26,62
287706.872963296,8664197.39576653,107,25,57
287706.932817248,8664197.39576653,104,27,55
287706.9926712,8664197.39576653,104,25,51
287707.052525151,8664197.39576653,87,30,49
287707.112379103,8664197.39576653,72,33,45
287707.172233055,8664197.39576653,61,34,46
287707.232087006,8664197.39576653,50,37,36
287707.291940958,8664197.39576653,55,28,38
287707.351794909,8664197.39576653,54,31,33
287707.411648861,8664197.39576653,61,30,33
287707.471502813,8664197.39576653,64,28,44
287707.531356764,8664197.39576653,65,32,44
287707.591210716,8664197.39576653,68,32,47
287707.651064668,8664197.39576653,64,38,42
287707.710918619,8664197.39576653,62,35,40
287707.770772571,8664197.39576653,59,35,38
287707.830626522,8664197.39576653,59,31,40
287707.890480474,8664197.39576653,63,30,30
287707.950334426,8664197.39576653,65,26,29
287708.010188377,8664197.39576653,55,25,31
287708.070042329,8664197.39576653,51,21,26
287708.12989628,8664197.39576653,50,15,22
287708.189750232,8664197.39576653,34,23,27
287708.249604184,8664197.39576653,65,17,21
287708.309458135,8664197.39576653,78,18,40
287708.369312087,8664197.39576653,91,23,50
287708.429166039,8664197.39576653,103,27,64
287708.48901999,8664197.39576653,106,46,48
287708.548873942,8664197.39576653,117,40,66
287708.608727893,8664197.39576653,102,50,67
287708.668581845,8664197.39576653,103,36,81
287708.728435797,8664197.39576653,98,27,62
287708.788289748,8664197.39576653,95,27,35
287708.8481437,8664197.39576653,85,16,43
287708.907997651,8664197.39576653,73,19,27
287708.967851603,8664197.39576653,78,12,22
287709.027705555,8664197.39576653,78,12,22
287709.087559506,8664197.39576653,61,23,35
287709.147413458,8664197.39576653,88,19,45
287709.20726741,8664197.39576653,109,24,53
287709.267121361,8664197.39576653,104,33,68
287709.326975313,8664197.39576653,112,32,76
287709.386829264,8664197.39576653,115,38,71
287709.446683216,8664197.39576653,128,28,74
287709.506537168,8664197.39576653,117,33,62
287709.566391119,8664197.39576653,107,30,69
287709.626245071,8664197.39576653,95,36,54
287709.686099023,8664197.39576653,88,26,60
287709.745952974,8664197.39576653,89,19,40
287709.805806926,8664197.39576653,73,24,42
287709.865660877,8664197.39576653,82,23,37
287709.925514829,8664197.39576653,88,23,40
287709.985368781,8664197.39576653,89,24,45
287710.045222732,8664197.39576653,86,29,51
287710.105076684,8664197.39576653,95,31,54
287710.164930636,8664197.39576653,104,24,71
287710.224784587,8664197.39576653,120,23,70
287710.284638539,8664197.39576653,132,16,80
287710.34449249,8664197.39576653,123,28,61
287710.404346442,8664197.39576653,120,28,53
287710.464200394,8664197.39576653,104,29,55
287710.524054345,8664197.39576653,92,28,49
287710.583908297,8664197.39576653,81,28,38
287710.643762249,8664197.39576653,70,27,30
287710.7036162,8664197.39576653,85,11,37
287710.763470152,8664197.39576653,59,23,47
287710.823324103,8664197.39576653,74,27,36
287710.883178055,8664197.39576653,84,22,59
287710.943032007,8664197.39576653,98,32,42
287711.002885958,8664197.39576653,116,23,54
287711.06273991,8664197.39576653,114,29,50
287711.122593862,8664197.39576653,112,31,54
287711.182447813,8664197.39576653,100,36,60
287711.242301765,8664197.39576653,96,35,53
287711.302155716,8664197.39576653,94,29,57
287711.362009668,8664197.39576653,91,25,61
287711.42186362,8664197.39576653,87,29,44
287711.481717571,8664197.39576653,78,31,47
287711.541571523,8664197.39576653,97,25,44
287711.601425475,8664197.39576653,106,22,58
287711.661279426,8664197.39576653,95,34,52
287711.721133378,8664197.39576653,92,37,51
287711.780987329,8664197.39576653,106,32,60
287711.840841281,8664197.39576653,112,30,57
287711.900695233,8664197.39576653,116,28,54
287711.960549184,8664197.39576653,116,28,59
287712.020403136,8664197.39576653,112,29,64
287712.080257087,8664197.39576653,114,26,65
287712.140111039,8664197.39576653,112,25,66
287712.199964991,8664197.39576653,107,31,61
287712.259818942,8664197.39576653,107,36,62
287712.319672894,8664197.39576653,97,37,60
287712.379526846,8664197.39576653,75,47,48
287712.439380797,8664197.39576653,63,34,54
287712.499234749,8664197.39576653,67,24,39
287712.5590887,8664197.39576653,52,33,35
287712.618942652,8664197.39576653,63,34,28
287712.678796604,8664197.39576653,67,31,46
287712.738650555,8664197.39576653,69,38,39
287712.798504507,8664197.39576653,76,39,36
287712.858358458,8664197.39576653,64,44,39
287712.91821241,8664197.39576653,60,40,42
287712.978066362,8664197.39576653,65,32,45
287713.037920313,8664197.39576653,67,34,39
287713.097774265,8664197.39576653,63,37,35
287713.157628217,8664197.39576653,60,39,36
287713.217482168,8664197.39576653,53,41,37
287713.27733612,8664197.39576653,56,34,39
287713.337190071,8664197.39576653,57,30,39
287713.397044023,8664197.39576653,53,34,36
287713.456897975,8664197.39576653,50,38,32
287713.516751926,8664197.39576653,60,30,22
287713.576605878,8664197.39576653,56,19,34
287713.63645983,8664197.39576653,49,19,33
287705.376614506,8664197.33591258,63,61,41
287705.436468457,8664197.33591258,65,62,41
287705.496322409,8664197.33591258,65,63,40
287705.556176361,8664197.33591258,77,48,49
287705.616030312,8664197.33591258,64,48,43
287705.675884264,8664197.33591258,53,42,42
287705.735738216,8664197.33591258,57,33,36
287705.795592167,8664197.33591258,48,39,31
287705.855446119,8664197.33591258,50,38,34
287705.91530007,8664197.33591258,53,34,38
287705.975154022,8664197.33591258,62,29,39
287706.035007974,8664197.33591258,67,30,38
287706.094861925,8664197.33591258,56,36,39
287706.154715877,8664197.33591258,47,38,42
287706.214569829,8664197.33591258,52,36,37
287706.27442378,8664197.33591258,59,32,37
287706.334277732,8664197.33591258,55,37,26
287706.394131683,8664197.33591258,51,36,29
287706.453985635,8664197.33591258,60,31,28
287706.513839587,8664197.33591258,61,32,40
287706.573693538,8664197.33591258,81,27,48
287706.63354749,8664197.33591258,103,24,44
287706.693401442,8664197.33591258,89,20,42
287706.753255393,8664197.33591258,95,17,47
287706.813109345,8664197.33591258,101,16,48
287706.872963296,8664197.33591258,104,17,50
287706.932817248,8664197.33591258,98,22,50
287706.9926712,8664197.33591258,94,26,51
287707.052525151,8664197.33591258,75,36,48
287707.112379103,8664197.33591258,65,35,50
287707.172233055,8664197.33591258,56,39,39
287707.232087006,8664197.33591258,48,36,36
287707.291940958,8664197.33591258,54,31,34
287707.351794909,8664197.33591258,56,32,30
287707.411648861,8664197.33591258,59,31,31
287707.471502813,8664197.33591258,58,30,44
287707.531356764,8664197.33591258,58,35,37
287707.591210716,8664197.33591258,60,35,40
287707.651064668,8664197.33591258,59,36,44
287707.710918619,8664197.33591258,74,29,39
287707.770772571,8664197.33591258,63,34,37
287707.830626522,8664197.33591258,56,33,38
287707.890480474,8664197.33591258,60,30,31
287707.950334426,8664197.33591258,66,25,27
287708.010188377,8664197.33591258,56,23,28
287708.070042329,8664197.33591258,49,20,27
287708.12989628,8664197.33591258,52,11,29
287708.189750232,8664197.33591258,42,22,21
287708.249604184,8664197.33591258,66,21,20
287708.309458135,8664197.33591258,74,20,47
287708.369312087,8664197.33591258,84,31,41
287708.429166039,8664197.33591258,104,28,44
287708.48901999,8664197.33591258,108,29,52
287708.548873942,8664197.33591258,115,29,54
287708.608727893,8664197.33591258,109,33,61
287708.668581845,8664197.33591258,115,27,58
287708.728435797,8664197.33591258,83,33,39
287708.788289748,8664197.33591258,80,27,37
287708.8481437,8664197.33591258,70,24,36
287708.907997651,8664197.33591258,64,20,30
287708.967851603,8664197.33591258,75,2,42
287709.027705555,8664197.33591258,75,2,42
287709.087559506,8664197.33591258,62,24,35
287709.147413458,8664197.33591258,83,28,39
287709.20726741,8664197.33591258,112,18,52
287709.267121361,8664197.33591258,109,27,63
287709.326975313,8664197.33591258,109,31,73
287709.386829264,8664197.33591258,116,39,69
287709.446683216,8664197.33591258,139,25,69
287709.506537168,8664197.33591258,121,31,58
287709.566391119,8664197.33591258,107,29,57
287709.626245071,8664197.33591258,100,25,54
287709.686099023,8664197.33591258,93,22,47
287709.745952974,8664197.33591258,75,20,34
287709.805806926,8664197.33591258,66,28,22
287709.865660877,8664197.33591258,81,15,38
287709.925514829,8664197.33591258,94,15,36
287709.985368781,8664197.33591258,98,10,54
287710.045222732,8664197.33591258,99,22,44
287710.105076684,8664197.33591258,104,22,59
287710.164930636,8664197.33591258,112,23,63
287710.224784587,8664197.33591258,127,22,64
287710.284638539,8664197.33591258,139,21,59
287710.34449249,8664197.33591258,129,26,62
287710.404346442,8664197.33591258,127,27,53
287710.464200394,8664197.33591258,102,34,51
287710.524054345,8664197.33591258,84,31,52
287710.583908297,8664197.33591258,71,34,31
287710.643762249,8664197.33591258,55,34,31
287710.7036162,8664197.33591258,65,26,22
287710.763470152,8664197.33591258,78,11,52
287710.823324103,8664197.33591258,95,4,54
287710.883178055,8664197.33591258,98,18,46
287710.943032007,8664197.33591258,101,28,50
287711.002885958,8664197.33591258,111,27,59
287711.06273991,8664197.33591258,105,35,59
287711.122593862,8664197.33591258,109,31,66
287711.182447813,8664197.33591258,99,39,54
287711.242301765,8664197.33591258,91,36,53
287711.302155716,8664197.33591258,89,37,51
287711.362009668,8664197.33591258,93,25,63
287711.42186362,8664197.33591258,91,26,49
287711.481717571,8664197.33591258,84,27,45
287711.541571523,8664197.33591258,109,14,50
287711.601425475,8664197.33591258,120,15,56
287711.661279426,8664197.33591258,108,25,65
287711.721133378,8664197.33591258,106,29,63
287711.780987329,8664197.33591258,106,35,63
287711.840841281,8664197.33591258,113,31,61
287711.900695233,8664197.33591258,119,25,66
287711.960549184,8664197.33591258,120,28,67
287712.020403136,8664197.33591258,117,32,69
287712.080257087,8664197.33591258,118,28,75
287712.140111039,8664197.33591258,119,29,71
287712.199964991,8664197.33591258,120,29,67
287712.259818942,8664197.33591258,117,31,73
287712.319672894,8664197.33591258,105,32,66
287712.379526846,8664197.33591258,83,44,40
287712.439380797,8664197.33591258,65,35,50
287712.499234749,8664197.33591258,67,27,39
287712.5590887,8664197.33591258,55,32,37
287712.618942652,8664197.33591258,63,32,29
287712.678796604,8664197.33591258,64,33,40
287712.738650555,8664197.33591258,67,40,37
287712.798504507,8664197.33591258,71,34,49
287712.858358458,8664197.33591258,66,42,37
287712.91821241,8664197.33591258,65,39,39
287712.978066362,8664197.33591258,65,35,41
287713.037920313,8664197.33591258,66,34,41
287713.097774265,8664197.33591258,61,35,41
287713.157628217,8664197.33591258,54,38,40
287713.217482168,8664197.33591258,52,40,38
287713.27733612,8664197.33591258,57,33,38
287713.337190071,8664197.33591258,61,31,30
287713.397044023,8664197.33591258,58,35,30
287713.456897975,8664197.33591258,52,38,32
287713.516751926,8664197.33591258,59,29,31
287713.576605878,8664197.33591258,54,23,33
287713.63645983,8664197.33591258,48,21,30
287705.376614506,8664197.27605863,64,54,55
287705.436468457,8664197.27605863,65,55,53
287705.496322409,8664197.27605863,66,55,51
287705.556176361,8664197.27605863,64,57,49
287705.616030312,8664197.27605863,70,47,51
287705.675884264,8664197.27605863,57,47,42
287705.735738216,8664197.27605863,55,39,40
287705.795592167,8664197.27605863,59,30,38
287705.855446119,8664197.27605863,51,36,29
287705.91530007,8664197.27605863,53,36,30
287705.975154022,8664197.27605863,55,33,32
287706.035007974,8664197.27605863,63,30,33
287706.094861925,8664197.27605863,68,32,31
287706.154715877,8664197.27605863,47,39,38
287706.214569829,8664197.27605863,53,34,38
287706.27442378,8664197.27605863,64,27,36
287706.334277732,8664197.27605863,59,29,25
287706.394131683,8664197.27605863,55,26,25
287706.453985635,8664197.27605863,61,16,32
287706.513839587,8664197.27605863,57,22,32
287706.573693538,8664197.27605863,72,20,36
287706.63354749,8664197.27605863,87,17,40
287706.693401442,8664197.27605863,62,29,37
287706.753255393,8664197.27605863,68,26,51
287706.813109345,8664197.27605863,76,32,37
287706.872963296,8664197.27605863,80,28,55
287706.932817248,8664197.27605863,75,42,39
287706.9926712,8664197.27605863,75,44,36
287707.052525151,8664197.27605863,62,49,36
287707.112379103,8664197.27605863,59,39,48
287707.172233055,8664197.27605863,56,38,34
287707.232087006,8664197.27605863,53,36,31
287707.291940958,8664197.27605863,55,33,30
287707.351794909,8664197.27605863,56,33,28
287707.411648861,8664197.27605863,61,30,31
287707.471502813,8664197.27605863,64,28,40
287707.531356764,8664197.27605863,60,32,39
287707.591210716,8664197.27605863,59,33,41
287707.651064668,8664197.27605863,65,32,43
287707.710918619,8664197.27605863,83,31,32
287707.770772571,8664197.27605863,63,38,36
287707.830626522,8664197.27605863,52,36,36
287707.890480474,8664197.27605863,59,28,34
287707.950334426,8664197.27605863,64,25,27
287708.010188377,8664197.27605863,53,28,22
287708.070042329,8664197.27605863,43,25,26
287708.12989628,8664197.27605863,48,19,26
287708.189750232,8664197.27605863,57,24,22
287708.249604184,8664197.27605863,72,15,37
287708.309458135,8664197.27605863,76,20,52
287708.369312087,8664197.27605863,76,37,41
287708.429166039,8664197.27605863,95,24,48
287708.48901999,8664197.27605863,101,18,51
287708.548873942,8664197.27605863,102,20,49
287708.608727893,8664197.27605863,96,25,47
287708.668581845,8664197.27605863,96,25,47
287708.728435797,8664197.27605863,60,33,47
287708.788289748,8664197.27605863,64,28,40
287708.8481437,8664197.27605863,59,27,31
287708.907997651,8664197.27605863,56,22,27
287708.967851603,8664197.27605863,74,8,26
287709.027705555,8664197.27605863,74,8,26
287709.087559506,8664197.27605863,69,18,34
287709.147413458,8664197.27605863,91,18,43
287709.20726741,8664197.27605863,100,18,48
287709.267121361,8664197.27605863,110,22,58
287709.326975313,8664197.27605863,120,27,67
287709.386829264,8664197.27605863,115,39,72
287709.446683216,8664197.27605863,135,26,68
287709.506537168,8664197.27605863,117,30,58
287709.566391119,8664197.27605863,105,28,47
287709.626245071,8664197.27605863,95,19,50
287709.686099023,8664197.27605863,80,22,41
287709.745952974,8664197.27605863,62,25,24
287709.805806926,8664197.27605863,51,28,29
287709.865660877,8664197.27605863,72,20,34
287709.925514829,8664197.27605863,86,20,41
287709.985368781,8664197.27605863,90,23,50
287710.045222732,8664197.27605863,96,27,53
287710.105076684,8664197.27605863,102,31,57
287710.164930636,8664197.27605863,115,24,65
287710.224784587,8664197.27605863,124,22,65
287710.284638539,8664197.27605863,131,25,58
287710.34449249,8664197.27605863,125,29,60
287710.404346442,8664197.27605863,124,18,83
287710.464200394,8664197.27605863,101,36,53
287710.524054345,8664197.27605863,86,31,53
287710.583908297,8664197.27605863,77,29,39
287710.643762249,8664197.27605863,64,33,25
287710.7036162,8664197.27605863,75,16,41
287710.763470152,8664197.27605863,86,17,47
287710.823324103,8664197.27605863,95,16,51
287710.883178055,8664197.27605863,97,23,54
287710.943032007,8664197.27605863,100,30,57
287711.002885958,8664197.27605863,110,28,61
287711.06273991,8664197.27605863,109,32,61
287711.122593862,8664197.27605863,116,26,62
287711.182447813,8664197.27605863,105,32,51
287711.242301765,8664197.27605863,86,36,58
287711.302155716,8664197.27605863,78,43,58
287711.362009668,8664197.27605863,84,29,69
287711.42186362,8664197.27605863,85,30,45
287711.481717571,8664197.27605863,82,26,46
287711.541571523,8664197.27605863,104,13,46
287711.601425475,8664197.27605863,105,17,61
287711.661279426,8664197.27605863,101,31,59
287711.721133378,8664197.27605863,104,29,71
287711.780987329,8664197.27605863,111,31,64
287711.840841281,8664197.27605863,117,30,62
287711.900695233,8664197.27605863,122,30,62
287711.960549184,8664197.27605863,127,27,72
287712.020403136,8664197.27605863,125,27,79
287712.080257087,8664197.27605863,129,29,73
287712.140111039,8664197.27605863,132,29,69
287712.199964991,8664197.27605863,138,27,67
287712.259818942,8664197.27605863,113,38,68
287712.319672894,8664197.27605863,109,27,75
287712.379526846,8664197.27605863,89,37,48
287712.439380797,8664197.27605863,68,36,45
287712.499234749,8664197.27605863,66,30,37
287712.5590887,8664197.27605863,55,33,36
287712.618942652,8664197.27605863,63,27,39
287712.678796604,8664197.27605863,63,36,34
287712.738650555,8664197.27605863,63,40,41
287712.798504507,8664197.27605863,69,40,37
287712.858358458,8664197.27605863,66,44,34
287712.91821241,8664197.27605863,68,41,34
287712.978066362,8664197.27605863,66,39,35
287713.037920313,8664197.27605863,66,37,33
287713.097774265,8664197.27605863,59,37,33
287713.157628217,8664197.27605863,49,40,37
287713.217482168,8664197.27605863,50,40,38
287713.27733612,8664197.27605863,62,32,36
287713.337190071,8664197.27605863,63,28,35
287713.397044023,8664197.27605863,56,37,27
287713.456897975,8664197.27605863,54,38,33
287713.516751926,8664197.27605863,64,25,42
287713.576605878,8664197.27605863,59,24,32
287713.63645983,8664197.27605863,57,20,24
287705.376614506,8664197.21620468,71,54,46
287705.436468457,8664197.21620468,69,54,50
287705.496322409,8664197.21620468,68,57,45
287705.556176361,8664197.21620468,60,62,41
287705.616030312,8664197.21620468,61,47,58
287705.675884264,8664197.21620468,57,46,40
287705.735738216,8664197.21620468,55,37,40
287705.795592167,8664197.21620468,65,27,34
287705.855446119,8664197.21620468,63,31,26
287705.91530007,8664197.21620468,60,29,32
