"x","y","L1","L2","L3"
287703.880265708,8664195.2410243,46,27,29
287703.940119659,8664195.2410243,46,27,29
287703.999973611,8664195.2410243,48,28,29
287704.059827563,8664195.2410243,54,27,30
287704.119681514,8664195.2410243,61,26,31
287704.179535466,8664195.2410243,66,26,35
287704.239389417,8664195.2410243,70,30,32
287704.299243369,8664195.2410243,77,23,41
287704.359097321,8664195.2410243,65,25,49
287704.418951272,8664195.2410243,55,28,48
287704.478805224,8664195.2410243,56,35,30
287704.538659176,8664195.2410243,53,30,40
287704.598513127,8664195.2410243,58,27,38
287704.658367079,8664195.2410243,60,28,34
287704.71822103,8664195.2410243,51,31,36
287704.778074982,8664195.2410243,44,32,38
287704.837928934,8664195.2410243,47,32,34
287704.897782885,8664195.2410243,50,34,29
287704.957636837,8664195.2410243,64,30,29
287705.017490788,8664195.2410243,68,33,34
287705.07734474,8664195.2410243,63,39,36
287705.137198692,8664195.2410243,58,42,47
287705.197052643,8664195.2410243,60,50,38
287705.256906595,8664195.2410243,61,47,57
287705.316760547,8664195.2410243,66,55,46
287705.376614498,8664195.2410243,78,52,42
287705.43646845,8664195.2410243,81,51,40
287705.496322401,8664195.2410243,72,49,52
287705.556176353,8664195.2410243,71,49,54
287705.616030305,8664195.2410243,71,48,58
287705.675884256,8664195.2410243,67,51,58
287705.735738208,8664195.2410243,65,50,58
287705.795592159,8664195.2410243,58,58,44
287697.835016594,8664195.18117036,52,36,38
287697.894870545,8664195.18117036,54,40,38
287697.954724497,8664195.18117036,48,43,36
287698.014578449,8664195.18117036,49,39,38
287698.0744324,8664195.18117036,44,39,34
287698.134286352,8664195.18117036,41,35,35
287698.194140304,8664195.18117036,44,30,33
287698.253994255,8664195.18117036,43,31,28
287698.313848207,8664195.18117036,43,30,29
287698.373702158,8664195.18117036,43,29,29
287698.43355611,8664195.18117036,46,28,38
287698.493410062,8664195.18117036,52,32,26
287698.553264013,8664195.18117036,52,33,27
287698.613117965,8664195.18117036,57,30,25
287698.672971917,8664195.18117036,49,32,26
287698.732825868,8664195.18117036,49,32,26
287698.79267982,8664195.18117036,44,23,33
287698.852533771,8664195.18117036,34,29,39
287698.912387723,8664195.18117036,66,25,34
287698.972241675,8664195.18117036,87,22,47
287699.032095626,8664195.18117036,93,31,45
287699.091949578,8664195.18117036,111,18,58
287699.15180353,8664195.18117036,121,16,53
287699.211657481,8664195.18117036,126,12,66
287699.271511433,8664195.18117036,122,16,67
287699.331365384,8664195.18117036,122,14,71
287699.391219336,8664195.18117036,124,17,61
287699.451073288,8664195.18117036,125,17,56
287699.510927239,8664195.18117036,117,21,46
287699.570781191,8664195.18117036,116,14,44
287699.630635143,8664195.18117036,88,17,42
287699.690489094,8664195.18117036,59,28,31
287699.750343046,8664195.18117036,62,19,37
287699.810196997,8664195.18117036,61,22,32
287699.870050949,8664195.18117036,58,26,27
287699.929904901,8664195.18117036,54,27,31
287699.989758852,8664195.18117036,54,27,31
287700.049612804,8664195.18117036,62,26,29
287700.109466756,8664195.18117036,72,24,29
287700.169320707,8664195.18117036,71,23,32
287700.229174659,8664195.18117036,70,23,35
287700.28902861,8664195.18117036,80,15,48
287700.348882562,8664195.18117036,93,7,56
287700.408736514,8664195.18117036,91,10,51
287700.468590465,8664195.18117036,66,20,48
287700.528444417,8664195.18117036,56,31,27
287700.588298369,8664195.18117036,45,30,32
287700.64815232,8664195.18117036,42,28,34
287700.708006272,8664195.18117036,39,29,32
287700.767860223,8664195.18117036,41,29,29
287700.827714175,8664195.18117036,41,27,32
287700.887568127,8664195.18117036,46,25,33
287700.947422078,8664195.18117036,52,29,28
287701.00727603,8664195.18117036,47,33,31
287701.067129981,8664195.18117036,46,31,37
287701.126983933,8664195.18117036,49,27,41
287701.186837885,8664195.18117036,54,28,32
287701.246691836,8664195.18117036,52,26,37
287701.306545788,8664195.18117036,51,27,33
287701.36639974,8664195.18117036,53,25,37
287701.426253691,8664195.18117036,54,26,37
287701.486107643,8664195.18117036,60,26,27
287701.545961594,8664195.18117036,60,26,27
287701.605815546,8664195.18117036,60,26,26
287701.665669498,8664195.18117036,57,27,26
287701.725523449,8664195.18117036,52,31,25
287701.785377401,8664195.18117036,67,25,34
287701.845231352,8664195.18117036,77,23,46
287701.905085304,8664195.18117036,92,19,59
287701.964939256,8664195.18117036,112,15,56
287702.024793207,8664195.18117036,106,20,54
287702.084647159,8664195.18117036,103,22,51
287702.144501111,8664195.18117036,107,21,51
287702.204355062,8664195.18117036,108,23,49
287702.264209014,8664195.18117036,103,27,49
287702.324062965,8664195.18117036,104,23,53
287702.383916917,8664195.18117036,103,18,59
287702.443770869,8664195.18117036,103,15,65
287702.50362482,8664195.18117036,90,23,48
287702.563478772,8664195.18117036,78,23,45
287702.623332724,8664195.18117036,70,28,27
287702.683186675,8664195.18117036,58,28,30
287702.743040627,8664195.18117036,57,26,29
287702.802894578,8664195.18117036,51,27,33
287702.86274853,8664195.18117036,60,25,33
287702.922602482,8664195.18117036,67,24,34
287702.982456433,8664195.18117036,68,19,44
287703.042310385,8664195.18117036,77,16,45
287703.102164337,8664195.18117036,78,17,42
287703.162018288,8664195.18117036,81,17,40
287703.22187224,8664195.18117036,83,14,44
287703.281726191,8664195.18117036,87,11,48
287703.341580143,8664195.18117036,80,13,49
287703.401434095,8664195.18117036,80,13,49
287703.461288046,8664195.18117036,73,17,49
287703.521141998,8664195.18117036,54,34,27
287703.58099595,8664195.18117036,50,33,30
287703.640849901,8664195.18117036,48,32,33
287703.700703853,8664195.18117036,48,30,34
287703.760557804,8664195.18117036,48,32,25
287703.820411756,8664195.18117036,49,29,26
287703.880265708,8664195.18117036,47,27,28
287703.940119659,8664195.18117036,42,29,30
287703.999973611,8664195.18117036,53,26,32
287704.059827563,8664195.18117036,56,30,23
287704.119681514,8664195.18117036,60,27,33
287704.179535466,8664195.18117036,61,31,34
287704.239389417,8664195.18117036,61,35,34
287704.299243369,8664195.18117036,67,27,46
287704.359097321,8664195.18117036,62,28,46
287704.418951272,8664195.18117036,59,32,37
287704.478805224,8664195.18117036,57,32,36
287704.538659176,8664195.18117036,52,31,38
287704.598513127,8664195.18117036,61,29,29
287704.658367079,8664195.18117036,67,29,23
287704.71822103,8664195.18117036,56,34,22
287704.778074982,8664195.18117036,46,32,34
287704.837928934,8664195.18117036,50,30,36
287704.897782885,8664195.18117036,53,31,34
287704.957636837,8664195.18117036,61,32,31
287705.017490788,8664195.18117036,64,35,36
287705.07734474,8664195.18117036,63,39,37
287705.137198692,8664195.18117036,60,43,44
287705.197052643,8664195.18117036,64,46,45
287705.256906595,8664195.18117036,68,46,55
287705.316760547,8664195.18117036,67,53,51
287705.376614498,8664195.18117036,75,47,54
287705.43646845,8664195.18117036,75,45,54
287705.496322401,8664195.18117036,60,55,49
287705.556176353,8664195.18117036,64,54,50
287705.616030305,8664195.18117036,69,55,44
287705.675884256,8664195.18117036,69,58,39
287705.735738208,8664195.18117036,71,55,39
287705.795592159,8664195.18117036,62,56,44
287697.835016594,8664195.12131641,53,39,40
287697.894870545,8664195.12131641,58,39,37
287697.954724497,8664195.12131641,54,41,37
287698.014578449,8664195.12131641,58,34,37
287698.0744324,8664195.12131641,50,33,37
287698.134286352,8664195.12131641,42,31,38
287698.194140304,8664195.12131641,47,25,36
287698.253994255,8664195.12131641,49,26,30
287698.313848207,8664195.12131641,47,28,27
287698.373702158,8664195.12131641,42,31,28
287698.43355611,8664195.12131641,41,39,25
287698.493410062,8664195.12131641,45,37,26
287698.553264013,8664195.12131641,46,36,28
287698.613117965,8664195.12131641,51,30,32
287698.672971917,8664195.12131641,46,32,26
287698.732825868,8664195.12131641,46,32,26
287698.79267982,8664195.12131641,43,29,29
287698.852533771,8664195.12131641,45,22,36
287698.912387723,8664195.12131641,46,27,32
287698.972241675,8664195.12131641,72,20,37
287699.032095626,8664195.12131641,95,18,43
287699.091949578,8664195.12131641,100,22,48
287699.15180353,8664195.12131641,115,15,54
287699.211657481,8664195.12131641,120,16,53
287699.271511433,8664195.12131641,126,18,49
287699.331365384,8664195.12131641,128,21,46
287699.391219336,8664195.12131641,131,13,66
287699.451073288,8664195.12131641,113,23,62
287699.510927239,8664195.12131641,114,20,61
287699.570781191,8664195.12131641,102,26,49
287699.630635143,8664195.12131641,100,17,48
287699.690489094,8664195.12131641,84,14,43
287699.750343046,8664195.12131641,59,28,28
287699.810196997,8664195.12131641,57,24,34
287699.870050949,8664195.12131641,54,24,38
287699.929904901,8664195.12131641,51,23,44
287699.989758852,8664195.12131641,56,25,34
287700.049612804,8664195.12131641,56,25,34
287700.109466756,8664195.12131641,65,23,29
287700.169320707,8664195.12131641,72,23,26
287700.229174659,8664195.12131641,66,27,29
287700.28902861,8664195.12131641,58,27,42
287700.348882562,8664195.12131641,61,29,40
287700.408736514,8664195.12131641,69,27,34
287700.468590465,8664195.12131641,77,19,41
287700.528444417,8664195.12131641,70,20,38
287700.588298369,8664195.12131641,64,21,36
287700.64815232,8664195.12131641,52,26,31
287700.708006272,8664195.12131641,40,30,29
287700.767860223,8664195.12131641,42,27,30
287700.827714175,8664195.12131641,41,28,30
287700.887568127,8664195.12131641,48,26,30
287700.947422078,8664195.12131641,59,25,29
287701.00727603,8664195.12131641,53,30,31
287701.067129981,8664195.12131641,52,28,37
287701.126983933,8664195.12131641,51,27,42
287701.186837885,8664195.12131641,54,30,30
287701.246691836,8664195.12131641,51,27,38
287701.306545788,8664195.12131641,51,26,37
287701.36639974,8664195.12131641,56,25,35
287701.426253691,8664195.12131641,61,25,30
287701.486107643,8664195.12131641,65,21,33
287701.545961594,8664195.12131641,65,21,33
287701.605815546,8664195.12131641,61,20,35
287701.665669498,8664195.12131641,60,21,32
287701.725523449,8664195.12131641,56,30,24
287701.785377401,8664195.12131641,67,28,29
287701.845231352,8664195.12131641,74,27,40
287701.905085304,8664195.12131641,89,23,55
287701.964939256,8664195.12131641,109,17,56
287702.024793207,8664195.12131641,106,23,52
287702.084647159,8664195.12131641,108,23,47
287702.144501111,8664195.12131641,113,20,48
287702.204355062,8664195.12131641,117,20,45
287702.264209014,8664195.12131641,112,22,45
287702.324062965,8664195.12131641,109,20,52
287702.383916917,8664195.12131641,106,17,59
287702.443770869,8664195.12131641,107,14,59
287702.50362482,8664195.12131641,90,21,47
287702.563478772,8664195.12131641,74,22,48
287702.623332724,8664195.12131641,65,26,35
287702.683186675,8664195.12131641,54,25,41
287702.743040627,8664195.12131641,55,26,29
287702.802894578,8664195.12131641,52,25,33
287702.86274853,8664195.12131641,57,21,39
287702.922602482,8664195.12131641,61,20,43
287702.982456433,8664195.12131641,59,24,32
287703.042310385,8664195.12131641,63,25,32
287703.102164337,8664195.12131641,61,27,34
287703.162018288,8664195.12131641,61,25,36
287703.22187224,8664195.12131641,65,23,38
287703.281726191,8664195.12131641,67,24,36
287703.341580143,8664195.12131641,62,26,37
287703.401434095,8664195.12131641,62,26,37
287703.461288046,8664195.12131641,56,26,46
287703.521141998,8664195.12131641,59,31,29
287703.58099595,8664195.12131641,61,27,33
287703.640849901,8664195.12131641,55,27,35
287703.700703853,8664195.12131641,48,28,36
287703.760557804,8664195.12131641,48,29,33
287703.820411756,8664195.12131641,49,27,32
287703.880265708,8664195.12131641,51,22,37
287703.940119659,8664195.12131641,50,23,39
287703.999973611,8664195.12131641,57,26,31
287704.059827563,8664195.12131641,55,29,33
287704.119681514,8664195.12131641,57,31,34
287704.179535466,8664195.12131641,59,32,36
287704.239389417,8664195.12131641,56,35,39
287704.299243369,8664195.12131641,59,33,41
287704.359097321,8664195.12131641,59,33,42
287704.418951272,8664195.12131641,63,31,38
287704.478805224,8664195.12131641,71,25,41
287704.538659176,8664195.12131641,60,30,33
287704.598513127,8664195.12131641,60,29,29
287704.658367079,8664195.12131641,58,32,24
287704.71822103,8664195.12131641,54,32,27
287704.778074982,8664195.12131641,51,32,29
287704.837928934,8664195.12131641,54,28,34
287704.897782885,8664195.12131641,51,29,45
287704.957636837,8664195.12131641,57,32,40
287705.017490788,8664195.12131641,62,35,38
287705.07734474,8664195.12131641,63,39,38
287705.137198692,8664195.12131641,61,45,42
287705.197052643,8664195.12131641,65,46,50
287705.256906595,8664195.12131641,74,48,46
287705.316760547,8664195.12131641,70,53,46
287705.376614498,8664195.12131641,71,52,46
287705.43646845,8664195.12131641,66,54,47
287705.496322401,8664195.12131641,62,55,51
287705.556176353,8664195.12131641,66,53,52
287705.616030305,8664195.12131641,69,52,52
287705.675884256,8664195.12131641,68,51,56
287705.735738208,8664195.12131641,70,47,62
287705.795592159,8664195.12131641,59,57,43
287697.835016594,8664195.06146246,56,39,39
287697.894870545,8664195.06146246,56,38,43
287697.954724497,8664195.06146246,52,43,32
287698.014578449,8664195.06146246,54,33,40
287698.0744324,8664195.06146246,48,28,40
287698.134286352,8664195.06146246,40,32,28
287698.194140304,8664195.06146246,47,23,33
287698.253994255,8664195.06146246,49,23,35
287698.313848207,8664195.06146246,48,25,32
287698.373702158,8664195.06146246,42,33,27
287698.43355611,8664195.06146246,44,33,28
287698.493410062,8664195.06146246,43,34,29
287698.553264013,8664195.06146246,42,35,31
287698.613117965,8664195.06146246,47,33,27
287698.672971917,8664195.06146246,43,33,26
287698.732825868,8664195.06146246,43,33,26
287698.79267982,8664195.06146246,42,29,28
287698.852533771,8664195.06146246,49,21,32
287698.912387723,8664195.06146246,42,28,29
287698.972241675,8664195.06146246,58,24,35
287699.032095626,8664195.06146246,72,21,47
287699.091949578,8664195.06146246,85,24,44
287699.15180353,8664195.06146246,100,18,56
287699.211657481,8664195.06146246,107,21,54
287699.271511433,8664195.06146246,117,19,54
287699.331365384,8664195.06146246,118,23,51
287699.391219336,8664195.06146246,118,17,68
287699.451073288,8664195.06146246,110,20,59
287699.510927239,8664195.06146246,114,16,56
287699.570781191,8664195.06146246,98,17,59
287699.630635143,8664195.06146246,88,20,43
287699.690489094,8664195.06146246,75,18,40
287699.750343046,8664195.06146246,56,29,31
287699.810196997,8664195.06146246,50,32,30
287699.870050949,8664195.06146246,46,29,38
287699.929904901,8664195.06146246,53,25,39
287699.989758852,8664195.06146246,55,23,38
287700.049612804,8664195.06146246,63,19,35
287700.109466756,8664195.06146246,63,19,35
287700.169320707,8664195.06146246,65,25,27
287700.229174659,8664195.06146246,66,25,35
287700.28902861,8664195.06146246,65,25,44
287700.348882562,8664195.06146246,68,29,43
287700.408736514,8664195.06146246,80,20,47
287700.468590465,8664195.06146246,82,21,54
287700.528444417,8664195.06146246,79,22,46
287700.588298369,8664195.06146246,77,24,37
287700.64815232,8664195.06146246,77,19,37
287700.708006272,8664195.06146246,60,26,27
287700.767860223,8664195.06146246,40,29,33
287700.827714175,8664195.06146246,44,28,23
287700.887568127,8664195.06146246,45,29,23
287700.947422078,8664195.06146246,49,22,36
287701.00727603,8664195.06146246,51,25,35
287701.067129981,8664195.06146246,52,30,28
287701.126983933,8664195.06146246,55,24,44
287701.186837885,8664195.06146246,55,24,47
287701.246691836,8664195.06146246,61,29,26
287701.306545788,8664195.06146246,59,26,36
287701.36639974,8664195.06146246,60,21,43
287701.426253691,8664195.06146246,65,20,38
287701.486107643,8664195.06146246,71,23,36
287701.545961594,8664195.06146246,64,24,35
287701.605815546,8664195.06146246,64,24,35
287701.665669498,8664195.06146246,59,22,35
287701.725523449,8664195.06146246,65,20,25
287701.785377401,8664195.06146246,62,26,23
287701.845231352,8664195.06146246,70,26,27
287701.905085304,8664195.06146246,74,26,40
287701.964939256,8664195.06146246,80,27,47
287702.024793207,8664195.06146246,99,20,58
287702.084647159,8664195.06146246,106,27,44
287702.144501111,8664195.06146246,105,24,46
287702.204355062,8664195.06146246,106,22,48
287702.264209014,8664195.06146246,106,21,49
287702.324062965,8664195.06146246,105,22,45
287702.383916917,8664195.06146246,103,22,48
287702.443770869,8664195.06146246,109,16,42
287702.50362482,8664195.06146246,90,17,47
287702.563478772,8664195.06146246,73,21,45
287702.623332724,8664195.06146246,63,22,43
287702.683186675,8664195.06146246,51,25,40
287702.743040627,8664195.06146246,53,27,29
287702.802894578,8664195.06146246,51,28,27
287702.86274853,8664195.06146246,53,29,23
287702.922602482,8664195.06146246,55,27,27
287702.982456433,8664195.06146246,54,24,33
287703.042310385,8664195.06146246,58,28,27
287703.102164337,8664195.06146246,55,29,34
287703.162018288,8664195.06146246,59,25,38
287703.22187224,8664195.06146246,65,24,34
287703.281726191,8664195.06146246,67,21,46
287703.341580143,8664195.06146246,60,26,45
287703.401434095,8664195.06146246,60,26,45
287703.461288046,8664195.06146246,57,31,35
287703.521141998,8664195.06146246,62,31,30
287703.58099595,8664195.06146246,71,25,30
287703.640849901,8664195.06146246,61,24,35
287703.700703853,8664195.06146246,51,26,36
287703.760557804,8664195.06146246,52,24,36
287703.820411756,8664195.06146246,53,24,32
287703.880265708,8664195.06146246,58,23,27
287703.940119659,8664195.06146246,59,24,28
287703.999973611,8664195.06146246,65,24,32
287704.059827563,8664195.06146246,68,22,43
287704.119681514,8664195.06146246,73,22,48
287704.179535466,8664195.06146246,82,17,54
287704.239389417,8664195.06146246,82,19,53
287704.299243369,8664195.06146246,84,20,52
287704.359097321,8664195.06146246,82,26,41
287704.418951272,8664195.06146246,82,24,41
287704.478805224,8664195.06146246,80,25,43
287704.538659176,8664195.06146246,64,26,45
287704.598513127,8664195.06146246,58,24,44
287704.658367079,8664195.06146246,49,32,33
287704.71822103,8664195.06146246,52,31,31
287704.778074982,8664195.06146246,54,30,30
287704.837928934,8664195.06146246,54,30,31
287704.897782885,8664195.06146246,51,31,40
287704.957636837,8664195.06146246,57,33,36
287705.017490788,8664195.06146246,59,35,41
287705.07734474,8664195.06146246,65,40,34
287705.137198692,8664195.06146246,68,45,38
287705.197052643,8664195.06146246,66,52,42
287705.256906595,8664195.06146246,71,48,51
287705.316760547,8664195.06146246,71,50,51
287705.376614498,8664195.06146246,73,50,52
287705.43646845,8664195.06146246,66,54,51
287705.496322401,8664195.06146246,67,55,46
287705.556176353,8664195.06146246,70,54,45
287705.616030305,8664195.06146246,72,55,42
287705.675884256,8664195.06146246,71,57,39
287705.735738208,8664195.06146246,73,55,38
287705.795592159,8664195.06146246,57,57,42
287697.835016594,8664195.00160851,56,41,40
287697.894870545,8664195.00160851,60,41,29
287697.954724497,8664195.00160851,53,42,29
287698.014578449,8664195.00160851,51,35,33
287698.0744324,8664195.00160851,43,31,40
287698.134286352,8664195.00160851,34,32,34
287698.194140304,8664195.00160851,45,27,25
287698.253994255,8664195.00160851,49,28,21
287698.313848207,8664195.00160851,49,30,19
287698.373702158,8664195.00160851,46,29,31
287698.43355611,8664195.00160851,47,25,35
287698.493410062,8664195.00160851,46,30,31
287698.553264013,8664195.00160851,42,33,34
287698.613117965,8664195.00160851,44,27,42
287698.672971917,8664195.00160851,43,32,28
287698.732825868,8664195.00160851,42,28,29
287698.79267982,8664195.00160851,42,28,29
287698.852533771,8664195.00160851,46,21,32
287698.912387723,8664195.00160851,38,29,29
287698.972241675,8664195.00160851,47,25,35
287699.032095626,8664195.00160851,54,24,41
287699.091949578,8664195.00160851,75,19,44
287699.15180353,8664195.00160851,95,17,44
287699.211657481,8664195.00160851,104,18,46
287699.271511433,8664195.00160851,114,14,57
287699.331365384,8664195.00160851,109,21,57
287699.391219336,8664195.00160851,111,20,57
287699.451073288,8664195.00160851,95,22,56
287699.510927239,8664195.00160851,101,14,58
287699.570781191,8664195.00160851,89,15,53
287699.630635143,8664195.00160851,78,22,38
287699.690489094,8664195.00160851,72,21,38
287699.750343046,8664195.00160851,61,29,31
287699.810196997,8664195.00160851,54,35,29
287699.870050949,8664195.00160851,53,31,31
287699.929904901,8664195.00160851,58,26,35
287699.989758852,8664195.00160851,54,23,39
287700.049612804,8664195.00160851,60,25,25
287700.109466756,8664195.00160851,60,25,25
287700.169320707,8664195.00160851,54,30,33
287700.229174659,8664195.00160851,61,31,38
287700.28902861,8664195.00160851,69,29,45
287700.348882562,8664195.00160851,74,33,41
287700.408736514,8664195.00160851,87,24,45
287700.468590465,8664195.00160851,95,21,56
287700.528444417,8664195.00160851,94,20,54
287700.588298369,8664195.00160851,90,22,45
287700.64815232,8664195.00160851,90,17,40
287700.708006272,8664195.00160851,72,18,38
287700.767860223,8664195.00160851,51,25,34
287700.827714175,8664195.00160851,50,21,36
287700.887568127,8664195.00160851,45,24,35
287700.947422078,8664195.00160851,48,24,29
287701.00727603,8664195.00160851,45,30,28
287701.067129981,8664195.00160851,50,33,25
287701.126983933,8664195.00160851,55,26,46
287701.186837885,8664195.00160851,55,28,50
287701.246691836,8664195.00160851,61,29,39
287701.306545788,8664195.00160851,63,32,29
287701.36639974,8664195.00160851,66,28,34
287701.426253691,8664195.00160851,82,20,54
287701.486107643,8664195.00160851,81,19,49
287701.545961594,8664195.00160851,73,25,35
287701.605815546,8664195.00160851,73,25,35
287701.665669498,8664195.00160851,68,20,33
287701.725523449,8664195.00160851,70,15,26
287701.785377401,8664195.00160851,58,25,24
287701.845231352,8664195.00160851,63,26,29
287701.905085304,8664195.00160851,64,27,41
287701.964939256,8664195.00160851,77,23,44
287702.024793207,8664195.00160851,98,20,44
287702.084647159,8664195.00160851,101,22,50
287702.144501111,8664195.00160851,110,22,41
287702.204355062,8664195.00160851,103,28,37
287702.264209014,8664195.00160851,97,25,45
287702.324062965,8664195.00160851,99,20,51
287702.383916917,8664195.00160851,102,20,47
287702.443770869,8664195.00160851,98,15,54
287702.50362482,8664195.00160851,99,11,55
287702.563478772,8664195.00160851,89,18,40
287702.623332724,8664195.00160851,78,19,41
287702.683186675,8664195.00160851,66,21,41
287702.743040627,8664195.00160851,53,24,40
287702.802894578,8664195.00160851,52,28,26
287702.86274853,8664195.00160851,50,28,29
287702.922602482,8664195.00160851,48,29,29
287702.982456433,8664195.00160851,39,32,33
287703.042310385,8664195.00160851,44,31,31
287703.102164337,8664195.00160851,48,32,32
287703.162018288,8664195.00160851,49,33,33
287703.22187224,8664195.00160851,53,34,30
287703.281726191,8664195.00160851,59,34,26
287703.341580143,8664195.00160851,67,29,29
287703.401434095,8664195.00160851,61,29,37
287703.461288046,8664195.00160851,66,26,42
287703.521141998,8664195.00160851,66,26,42
287703.58099595,8664195.00160851,62,30,38
287703.640849901,8664195.00160851,63,26,37
287703.700703853,8664195.00160851,59,25,34
287703.760557804,8664195.00160851,53,22,35
287703.820411756,8664195.00160851,50,24,32
287703.880265708,8664195.00160851,58,20,34
287703.940119659,8664195.00160851,61,22,33
287703.999973611,8664195.00160851,70,29,31
287704.059827563,8664195.00160851,79,26,37
287704.119681514,8664195.00160851,90,23,43
287704.179535466,8664195.00160851,105,17,45
287704.239389417,8664195.00160851,106,15,50
287704.299243369,8664195.00160851,109,18,43
287704.359097321,8664195.00160851,103,23,38
287704.418951272,8664195.00160851,100,22,38
287704.478805224,8664195.00160851,89,26,45
287704.538659176,8664195.00160851,73,25,46
287704.598513127,8664195.00160851,66,22,44
287704.658367079,8664195.00160851,52,29,38
287704.71822103,8664195.00160851,53,28,38
287704.778074982,8664195.00160851,53,29,36
287704.837928934,8664195.00160851,53,30,36
287704.897782885,8664195.00160851,52,32,36
287704.957636837,8664195.00160851,57,32,37
287705.017490788,8664195.00160851,56,38,36
287705.07734474,8664195.00160851,68,41,30
287705.137198692,8664195.00160851,78,40,39
287705.197052643,8664195.00160851,72,50,37
287705.256906595,8664195.00160851,70,46,55
287705.316760547,8664195.00160851,73,51,47
287705.376614498,8664195.00160851,78,50,44
287705.43646845,8664195.00160851,72,53,46
287705.496322401,8664195.00160851,65,52,53
287705.556176353,8664195.00160851,69,52,50
287705.616030305,8664195.00160851,73,52,48
287705.675884256,8664195.00160851,68,54,50
287705.735738208,8664195.00160851,68,50,53
287705.795592159,8664195.00160851,56,57,44
287697.835016594,8664194.94175456,58,43,31
287697.894870545,8664194.94175456,60,35,41
287697.954724497,8664194.94175456,55,33,44
287698.014578449,8664194.94175456,51,29,48
287698.0744324,8664194.94175456,44,32,37
287698.134286352,8664194.94175456,38,29,37
287698.194140304,8664194.94175456,45,20,42
287698.253994255,8664194.94175456,48,20,42
287698.313848207,8664194.94175456,45,25,38
287698.373702158,8664194.94175456,46,25,36
287698.43355611,8664194.94175456,48,27,27
287698.493410062,8664194.94175456,48,27,33
287698.553264013,8664194.94175456,43,29,39
287698.613117965,8664194.94175456,45,29,34
287698.672971917,8664194.94175456,42,30,31
287698.732825868,8664194.94175456,41,29,29
287698.79267982,8664194.94175456,41,29,29
287698.852533771,8664194.94175456,42,27,26
287698.912387723,8664194.94175456,45,27,26
287698.972241675,8664194.94175456,49,23,28
287699.032095626,8664194.94175456,51,24,29
287699.091949578,8664194.94175456,66,13,45
287699.15180353,8664194.94175456,78,15,44
287699.211657481,8664194.94175456,87,17,45
287699.271511433,8664194.94175456,93,15,65
287699.331365384,8664194.94175456,86,29,57
287699.391219336,8664194.94175456,91,24,57
287699.451073288,8664194.94175456,88,13,53
287699.510927239,8664194.94175456,94,11,47
287699.570781191,8664194.94175456,82,15,46
287699.630635143,8664194.94175456,68,22,41
287699.690489094,8664194.94175456,69,24,36
287699.750343046,8664194.94175456,69,28,27
287699.810196997,8664194.94175456,63,29,34
287699.870050949,8664194.94175456,62,29,27
287699.929904901,8664194.94175456,56,28,33
287699.989758852,8664194.94175456,60,23,37
287700.049612804,8664194.94175456,68,18,39
287700.109466756,8664194.94175456,68,18,39
287700.169320707,8664194.94175456,65,28,34
287700.229174659,8664194.94175456,72,30,41
287700.28902861,8664194.94175456,84,30,43
287700.348882562,8664194.94175456,86,32,48
287700.408736514,8664194.94175456,114,18,57
287700.468590465,8664194.94175456,114,16,57
287700.528444417,8664194.94175456,113,15,56
287700.588298369,8664194.94175456,104,17,58
287700.64815232,8664194.94175456,102,16,49
287700.708006272,8664194.94175456,78,21,45
287700.767860223,8664194.94175456,57,24,39
287700.827714175,8664194.94175456,55,20,35
287700.887568127,8664194.94175456,46,24,33
287700.947422078,8664194.94175456,53,18,37
287701.00727603,8664194.94175456,49,27,31
287701.067129981,8664194.94175456,62,26,34
287701.126983933,8664194.94175456,73,23,44
287701.186837885,8664194.94175456,75,29,42
287701.246691836,8664194.94175456,83,24,45
287701.306545788,8664194.94175456,86,19,52
287701.36639974,8664194.94175456,88,15,61
287701.426253691,8664194.94175456,103,18,48
287701.486107643,8664194.94175456,96,19,41
287701.545961594,8664194.94175456,85,22,36
287701.605815546,8664194.94175456,77,18,36
287701.665669498,8664194.94175456,77,18,36
287701.725523449,8664194.94175456,70,19,24
287701.785377401,8664194.94175456,49,28,30
287701.845231352,8664194.94175456,54,30,29
287701.905085304,8664194.94175456,56,28,42
287701.964939256,8664194.94175456,71,20,45
287702.024793207,8664194.94175456,87,19,42
287702.084647159,8664194.94175456,94,19,48
287702.144501111,8664194.94175456,104,15,56
287702.204355062,8664194.94175456,98,23,50
287702.264209014,8664194.94175456,96,22,49
287702.324062965,8664194.94175456,98,19,52
287702.383916917,8664194.94175456,100,16,54
287702.443770869,8664194.94175456,92,17,55
287702.50362482,8664194.94175456,88,18,48
287702.563478772,8664194.94175456,85,24,29
287702.623332724,8664194.94175456,78,23,33
287702.683186675,8664194.94175456,66,30,24
287702.743040627,8664194.94175456,54,31,26
287702.802894578,8664194.94175456,54,29,23
287702.86274853,8664194.94175456,49,29,28
287702.922602482,8664194.94175456,44,30,33
287702.982456433,8664194.94175456,45,32,31
287703.042310385,8664194.94175456,50,31,32
287703.102164337,8664194.94175456,53,28,41
287703.162018288,8664194.94175456,62,27,41
287703.22187224,8664194.94175456,70,26,41
287703.281726191,8664194.94175456,71,27,44
287703.341580143,8664194.94175456,79,19,51
287703.401434095,8664194.94175456,74,20,47
287703.461288046,8664194.94175456,75,29,36
287703.521141998,8664194.94175456,75,29,36
